0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
21,0,1,0,0
2,0,0,0,0
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
15,0,0,0,0
8,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11,0,2,0,0
4,0,1,0,0
3,0,0,0,0
4,1,2,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
12,0,0,0,0
1,0,0,0,0
0,0,0,0,0
12,0,0,0,0
1,0,0,0,0
11,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
5,0,1,0,0
1,0,0,0,0
12,1,2,0,0
3,0,1,0,0
4,0,1,0,0
13,0,3,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
38,0,0,0,0
23,2,7,0,0
6,0,0,0,0
1,0,0,0,0
6,0,0,0,0
13,0,1,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
39,0,16,0,0
9,0,4,0,0
5,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
2,0,0,0,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
14,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
3,0,0,0,0
4,0,0,0,0
3,0,0,0,0
5,0,0,0,0
0,0,2,0,0
6,0,0,0,0
0,0,0,0,0
1,0,0,0,0
3,0,0,0,0
5,0,1,0,0
5,0,0,0,0
0,0,0,0,0
39,1,8,0,0
0,0,0,0,0
10,0,0,0,0
1,0,0,0,0
10,0,0,0,0
0,0,0,0,0
7,0,0,0,0
6,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
21,0,0,0,0
1,0,0,0,0
0,0,0,0,0
11,0,0,0,0
1,0,0,0,0
7,0,0,0,0
1,0,0,0,0
8,3,0,0,0
0,0,0,0,0
6,0,0,0,0
0,0,0,0,0
1,0,0,0,0
3,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
2,0,0,0,0
5,0,0,0,0
4,0,0,0,0
1,0,0,0,0
4,0,0,0,0
6,0,0,0,0
1,0,1,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,4,9,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,0,0,0,0
2,0,0,0,0
5,0,0,0,0
7,0,5,0,0
0,0,0,0,0
1,0,0,0,0
16,0,0,0,0
3,0,0,0,0
0,0,0,0,0
2,0,1,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
7,0,0,0,0
6,1,0,0,0
6,0,4,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
16,0,1,0,0
1,0,1,0,0
1,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
6,0,0,0,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,2,0,0
0,0,0,0,0
1,0,0,0,0
3,0,0,0,0
3,0,0,0,0
1,0,0,0,0
8,0,0,0,0
0,0,0,0,0
22,1,1,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
12,0,0,0,0
1,0,0,0,0
12,0,0,0,0
0,0,0,0,0
4,0,0,0,0
1,0,0,0,0
13,5,0,0,0
1,0,0,0,0
2,0,0,0,0
4,0,0,0,0
6,0,6,0,0
1,0,0,0,0
9,0,0,0,0
0,0,0,0,0
8,0,0,0,0
0,0,0,0,0
0,0,2,0,0
1,0,0,0,0
17,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
4,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
8,0,0,0,0
14,1,1,0,0
7,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,0,0,0,0
2,0,0,0,0
1,0,1,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
3,0,0,0,0
9,0,0,0,0
0,0,0,0,0
12,0,0,0,0
0,0,0,0,0
7,0,2,0,0
10,0,0,0,0
3,0,0,0,0
0,0,0,0,0
2,0,0,0,0
4,0,0,0,0
16,0,1,0,0
17,0,4,0,0
19,1,5,0,0
23,0,0,0,0
4,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
7,0,2,0,0
0,0,0,0,0
2,0,0,0,0
1,0,0,0,0
5,0,0,0,0
3,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,0,0,0,0
36,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
21,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
26,0,0,0,0
5,0,0,0,0
1,0,0,0,0
5,0,0,0,0
26,1,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,0,0,0,0
1,0,0,0,0
0,0,0,0,0
5,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
11,0,0,0,0
1,0,0,0,0
1,0,0,0,0
11,0,0,0,0
2,0,0,0,0
1,0,0,0,0
3,0,0,0,0
0,0,0,0,0
1,0,0,0,0
4,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
4,0,0,0,0
0,0,0,0,0
4,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
3,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
5,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
14,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
8,0,0,0,0
6,1,3,0,0
3,0,0,0,0
2,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
4,0,0,0,0
0,0,0,0,0
2,0,0,0,0
17,0,0,0,0
0,0,0,0,0
8,0,0,0,0
3,0,0,0,0
3,0,0,0,0
3,0,0,0,0
0,0,0,0,0
13,20,0,0,0
34,0,0,0,0
1,0,0,0,0
2,0,2,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
4,0,0,0,0
19,0,0,0,0
4,0,1,0,0
1,0,0,0,0
7,0,0,0,0
1,0,0,0,0
1,0,0,0,0
8,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,4,0,0
0,0,0,0,0
0,0,0,0,0
5,0,1,0,0
1,0,0,0,0
13,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
10,0,0,0,0
2,0,1,0,0
11,0,0,0,0
1,0,0,0,0
2,0,0,0,0
8,0,0,0,0
4,0,0,0,0
1,0,0,0,0
12,0,0,0,0
10,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,0,0,0,0
6,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,0
6,1,1,0,0
0,0,0,0,0
5,0,0,0,0
10,0,1,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
2,0,0,0,0
7,0,0,0,0
0,0,0,0,0
20,0,0,0,0
3,0,0,0,0
2,0,0,0,0
28,1,9,0,0
10,0,0,0,0
0,0,0,0,0
2,0,0,0,0
6,0,0,0,0
2,0,1,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
55,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
12,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,0
0,0,0,0,0
3,0,0,0,0
8,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
5,0,0,0,0
33,0,0,0,0
1,0,0,0,0
1,0,0,0,0
16,0,1,0,0
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
0,0,0,0,0
10,0,1,0,0
3,0,0,0,0
5,0,0,0,0
3,0,0,0,0
0,0,0,0,0
3,0,0,0,0
1,0,0,0,0
2,0,1,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
60,1,4,0,0
2,0,0,0,0
0,0,0,0,0
7,0,1,0,0
0,0,0,0,0
5,0,0,0,0
8,0,1,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
9,0,0,0,0
0,0,0,0,0
4,0,0,0,0
8,0,0,0,0
6,0,0,0,0
3,0,0,0,0
4,0,1,0,0
5,0,0,0,0
7,0,0,0,0
10,0,1,0,0
2,0,0,0,0
0,0,0,0,0
1,0,0,0,0
20,0,0,0,0
0,0,0,0,0
10,0,0,0,0
36,0,0,0,0
4,0,0,0,0
2,0,0,0,0
36,0,3,0,0
0,0,0,0,0
8,0,7,0,0
8,0,0,0,0
3,0,0,0,0
2,0,1,0,0
0,0,0,0,0
0,0,0,0,0
9,3,3,0,0
0,0,0,0,0
13,0,4,0,0
0,0,0,0,0
25,0,0,0,0
2,0,0,0,0
3,0,1,0,0
3,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
6,1,0,0,0
2,0,0,0,0
0,0,0,0,0
13,0,0,0,0
7,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,0,0,0,0
0,0,0,0,0
6,0,0,0,0
14,1,1,0,0
2,0,2,0,0
3,0,0,0,0
10,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
5,0,1,0,0
0,0,0,0,0
33,0,4,0,0
0,0,0,0,0
12,0,0,0,0
2,0,0,0,0
0,0,0,0,0
7,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
16,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9,0,0,0,0
14,0,0,0,0
19,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,1,1,0,0
15,2,3,0,0
0,0,0,0,0
2,0,0,0,0
21,0,2,0,0
0,0,0,0,0
1,0,0,0,0
13,0,3,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
7,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
5,0,0,0,0
0,0,2,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,0
7,0,1,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
6,0,0,0,0
1,0,0,0,0
7,0,0,0,0
24,0,1,0,0
1,0,0,0,0
1,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
26,1,2,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,0,1,0,0
4,0,1,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,0,0,0,0
0,0,0,0,0
5,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
28,1,30,0,0
2,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,0,0,0,0
5,0,0,0,0
4,0,0,0,0
31,0,0,0,0
50,0,0,0,0
0,0,0,0,0
16,0,0,0,0
1,0,0,0,0
12,1,3,0,0
6,0,1,0,0
0,0,0,0,0
1,0,0,0,0
10,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
4,0,1,0,0
12,1,3,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
27,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,1,0,0
7,0,1,0,0
16,0,0,0,0
16,0,0,0,0
1,0,0,0,0
4,0,0,0,0
0,0,0,0,0
35,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
7,0,0,0,0
0,0,0,0,0
1,0,0,0,0
10,0,0,0,0
1,0,0,0,0
1,0,0,0,0
3,1,0,0,0
6,0,0,0,0
7,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
3,0,1,0,0
9,0,0,0,0
0,0,0,0,0
2,0,0,0,0
16,0,6,0,0
25,14,29,0,0
2,0,0,0,0
3,0,0,0,0
3,0,0,0,0
11,0,0,0,0
1,1,0,0,0
8,0,0,0,0
1,0,0,0,0
0,0,0,0,0
3,0,0,0,0
10,0,0,0,0
27,0,1,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
6,0,7,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,0,0,0,0
5,0,0,0,0
4,0,0,0,0
1,0,0,0,0
7,0,0,0,0
16,0,0,0,0
5,0,0,0,0
0,0,0,0,0
2,0,0,0,0
15,0,0,0,0
0,0,0,0,0
5,0,7,0,0
0,0,0,0,0
1,0,0,0,0
4,0,1,0,0
0,0,0,0,0
6,0,0,0,0
29,1,0,0,0
22,0,0,0,0
0,0,0,0,0
6,1,1,0,0
0,0,0,0,0
3,0,0,0,0
17,0,0,0,0
2,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,0,0,0,0
1,0,0,0,0
30,0,1,0,0
4,0,0,0,0
3,0,0,0,0
1,0,0,0,0
0,0,0,0,0
30,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
18,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,1,0,0,0
1,0,0,0,0
4,0,0,0,0
1,0,0,0,0
1,0,0,0,0
4,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
36,5,4,0,0
1,0,0,0,0
1,0,0,0,0
14,0,0,0,0
10,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
4,0,0,0,0
0,0,0,0,0
36,0,0,0,0
5,0,0,0,0
32,0,0,0,0
0,0,0,0,0
23,0,2,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
9,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,0,1,0,0
0,0,0,0,0
11,0,0,0,0
37,0,0,0,0
5,0,2,0,0
1,0,0,0,0
0,0,0,0,0
12,0,0,0,0
3,0,0,0,0
0,0,0,0,0
12,0,0,0,0
17,2,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
9,0,0,0,0
47,0,0,0,0
3,0,0,0,0
0,0,0,0,0
12,2,1,0,0
6,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
1,0,0,0,0
2,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,1,0,0
10,0,0,0,0
0,0,0,0,0
0,0,0,0,0
19,0,0,0,0
0,0,0,0,0
1,0,0,0,0
13,0,0,0,0
0,0,0,0,0
5,1,0,0,0
8,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,0,0,0,0
0,0,0,0,0
6,0,0,0,0
4,1,3,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
26,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
9,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,0,0,0,0
3,0,0,0,0
1,0,0,0,0
15,0,1,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
27,0,0,0,0
0,0,0,0,0
3,0,0,0,0
1,0,0,0,0
17,5,3,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,0,0,0,0
3,0,0,0,0
1,0,0,0,0
2,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
20,0,0,0,0
0,0,0,0,0
9,0,0,0,0
7,0,0,0,0
0,0,0,0,0
3,0,0,0,0
1,0,0,0,0
5,0,0,0,0
28,6,7,0,0
0,0,0,0,0
16,0,2,0,0
1,0,0,0,0
7,0,6,0,0
3,0,0,0,0
0,0,0,0,0
1,0,0,0,0
6,1,0,0,0
0,0,0,0,0
2,0,1,0,0
2,0,0,0,0
3,0,0,0,0
1,0,0,0,0
11,0,0,0,0
4,0,0,0,0
1,0,0,0,0
12,0,0,0,0
0,0,0,0,0
3,0,0,0,0
19,0,0,0,0
5,0,0,0,0
1,0,0,0,0
1,0,2,0,0
12,0,0,0,0
10,0,0,0,0
3,0,0,0,0
3,0,0,0,0
10,0,1,0,0
0,0,0,0,0
9,0,0,0,0
5,0,2,0,0
9,0,0,0,0
0,0,0,0,0
3,0,0,0,0
23,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
40,0,0,0,0
0,0,0,0,0
6,0,0,0,0
2,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
1,0,0,0,0
2,0,1,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8,0,0,0,0
3,0,0,0,0
36,3,14,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
3,0,0,0,0
3,0,0,0,0
5,0,0,0,0
0,0,0,0,0
6,0,6,0,0
9,0,0,0,0
2,0,0,0,0
9,0,0,0,0
1,0,0,0,0
1,0,0,0,0
23,0,0,0,0
13,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
11,0,0,0,0
0,0,0,0,0
6,0,1,0,0
0,0,0,0,0
0,0,0,0,0
9,0,0,0,0
1,0,0,0,0
0,0,0,0,0
12,0,0,0,0
3,0,0,0,0
0,0,0,0,0
10,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
3,0,0,0,0
3,0,0,0,0
5,0,1,0,0
7,0,1,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
14,0,0,0,0
4,0,0,0,0
18,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,0,0,0,0
2,0,0,0,0
12,0,0,0,0
0,0,0,0,0
27,6,48,0,0
0,0,0,0,0
6,0,0,0,0
12,0,0,0,0
14,0,0,0,0
23,0,0,0,0
3,0,0,0,0
3,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
54,0,0,0,0
